condition_id;user_id;reco_type;interaction;rank;product_id;product_name;nutri_score;nutri_score_numeric;mean_nutri_top5
1;665ddf309813ddc0869e8780;content_based_unbiased;2;3;274;Tangy Pork belly over quinoa;C;3;3.0
1;665ddf309813ddc0869e8780;content_based_unbiased;2;4;331;Crispy lamb with gnocchi, celery & cauliflower;C;3;3.0
1;665ddf309813ddc0869e8780;content_based_unbiased;2;5;343;Pork belly with wild rice, caramelized onions, peas & broccoli;C;3;3.0
1;665ddf309813ddc0869e8780;content_based_unbiased;3;1;283;Sausage with cheesy potatoes, carrots, roasted garlic & beetroot;C;3;3.0
1;665ddf309813ddc0869e8780;content_based_unbiased;3;2;272;rispy sausage with wild rice, cauliflower & tomatoes;C;3;3.0
1;665ddf309813ddc0869e8780;content_based_unbiased;3;3;359;Pork with pasta and fried eggplant;C;3;3.0
1;665ddf309813ddc0869e8780;content_based_unbiased;3;4;255;Meatballs in pesto over buttery mashed potatoes;C;3;3.0
1;665ddf309813ddc0869e8780;content_based_unbiased;3;5;314;Veal with couscous, kale, cauliflower & tomatoes;C;3;3.0
1;6662102ca89d19b10f5439c6;content_based_unbiased;1;1;501;Kidney beans and mac and cheese mix;E;1;1.4
1;6662102ca89d19b10f5439c6;content_based_unbiased;1;2;500;Tofu fried rice plate with squash;E;1;1.4
1;6662102ca89d19b10f5439c6;content_based_unbiased;1;3;536;Creamy Cheese omelette over garlic butter noodles;E;1;1.4
1;6662102ca89d19b10f5439c6;content_based_unbiased;1;4;493;Herb Black beans bowl with bell peppers;E;1;1.4
1;6662102ca89d19b10f5439c6;content_based_unbiased;1;5;308;Lentils in soy sauce over loaded fries;C;3;1.4
1;6662102ca89d19b10f5439c6;multistakeholder;1;1;501;Kidney beans and mac and cheese mix;E;1;1.4
1;6662102ca89d19b10f5439c6;multistakeholder;1;2;500;Tofu fried rice plate with squash;E;1;1.4
1;6662102ca89d19b10f5439c6;multistakeholder;1;3;536;Creamy Cheese omelette over garlic butter noodles;E;1;1.4
1;6662102ca89d19b10f5439c6;multistakeholder;1;4;493;Herb Black beans bowl with bell peppers;E;1;1.4
1;6662102ca89d19b10f5439c6;multistakeholder;1;5;308;Lentils in soy sauce over loaded fries;C;3;1.4
1;6662102ca89d19b10f5439c6;content_based_unbiased;2;1;521;Cheesy lentils with vegetables & cheesy potatoes;E;1;1.8
1;6662102ca89d19b10f5439c6;content_based_unbiased;2;2;275;Cheese omelette with sweet potatoes and leeks;C;3;1.8
1;6662102ca89d19b10f5439c6;content_based_unbiased;2;3;321;Chickpeas in chimichurri over polenta;C;3;1.8
1;6662102ca89d19b10f5439c6;content_based_unbiased;2;4;571;Lentils mac and cheese plate with tomatoes;E;1;1.8
1;6662102ca89d19b10f5439c6;content_based_unbiased;2;5;576;Lentils with mac and cheese and mushrooms;E;1;1.8
1;6662102ca89d19b10f5439c6;content_based_unbiased;3;1;599;Paneer creamy pasta with leeks, sweet corn & broccoli;E;1;1.2
1;6662102ca89d19b10f5439c6;content_based_unbiased;3;2;435;Lentils with garlic butter noodles, leeks, fried eggplant & tomatoes;D;2;1.2
1;6662102ca89d19b10f5439c6;content_based_unbiased;3;3;488;Kidney beans and buttered corn loaded fries mix;E;1;1.2
1;6662102ca89d19b10f5439c6;content_based_unbiased;3;4;568;Creamy black bean & cheesy potato bowl with peas & asparagus;E;1;1.2
1;6662102ca89d19b10f5439c6;content_based_unbiased;3;5;543;Eggs in honey mustard over creamy pasta;E;1;1.2
1;668da0990a6c6bc676b3d827;content_based_unbiased;1;1;436;Buttery Pork over mac and cheese;D;2;2.0
1;668da0990a6c6bc676b3d827;content_based_unbiased;1;2;382;Pork belly in bbq sauce over cheesy potatoes;D;2;2.0
1;668da0990a6c6bc676b3d827;content_based_unbiased;1;3;376;Tangy Sausage over creamy pasta;D;2;2.0
1;668da0990a6c6bc676b3d827;content_based_unbiased;1;4;458;Cheesy beef bowl ;D;2;2.0
1;668da0990a6c6bc676b3d827;content_based_unbiased;1;5;383;Tangy Meatballs with buttered corn & fried rice;D;2;2.0
1;668da0990a6c6bc676b3d827;multistakeholder;1;1;436;Buttery Pork over mac and cheese;D;2;2.0
1;668da0990a6c6bc676b3d827;multistakeholder;1;2;382;Pork belly in bbq sauce over cheesy potatoes;D;2;2.0
1;668da0990a6c6bc676b3d827;multistakeholder;1;3;376;Tangy Sausage over creamy pasta;D;2;2.0
1;668da0990a6c6bc676b3d827;multistakeholder;1;4;458;Cheesy beef bowl ;D;2;2.0
1;668da0990a6c6bc676b3d827;multistakeholder;1;5;383;Tangy Meatballs with buttered corn & fried rice;D;2;2.0
1;668da0990a6c6bc676b3d827;content_based_unbiased;2;1;476;Beef garlic butter noodles plate with fried onions;D;2;2.0
1;668da0990a6c6bc676b3d827;content_based_unbiased;2;2;461;Pork garlic butter noodles plate with zucchini;D;2;2.0
1;668da0990a6c6bc676b3d827;content_based_unbiased;2;3;430;Sausage and asparagus fried rice mix;D;2;2.0
1;668da0990a6c6bc676b3d827;content_based_unbiased;2;4;402;Pork belly with garlic butter noodles and bell peppers;D;2;2.0
1;668da0990a6c6bc676b3d827;content_based_unbiased;2;5;450;Veal with butter rice, spinach & fried eggplant;D;2;2.0
1;668da0990a6c6bc676b3d827;content_based_unbiased;3;1;438;Veal with garlic butter noodles, cauliflower, & eggplant ;D;2;2.0
1;668da0990a6c6bc676b3d827;content_based_unbiased;3;2;477;Creamy Lamb bowl with caramelized onions;D;2;2.0
1;668da0990a6c6bc676b3d827;content_based_unbiased;3;3;413;Veal with mac and cheese and tomatoes;D;2;2.0
1;668da0990a6c6bc676b3d827;content_based_unbiased;3;4;387;Roasted Veal bowl with caramelized onions;D;2;2.0
1;668da0990a6c6bc676b3d827;content_based_unbiased;3;5;479;Tangy Pork belly over butter rice;D;2;2.0
1;668dc7b684452eaca13eb60d;content_based_unbiased;1;1;380;Grilled Shrimp tempura bowl with squash;D;2;1.4
1;668dc7b684452eaca13eb60d;content_based_unbiased;1;2;578;Shrimp tempura over butter rice;E;1;1.4
1;668dc7b684452eaca13eb60d;content_based_unbiased;1;3;470;Shrimp with loaded fries & vegetables;D;2;1.4
1;668dc7b684452eaca13eb60d;content_based_unbiased;1;4;564;Shrimp tempura and fried peppers butter rice mix;E;1;1.4
1;668dc7b684452eaca13eb60d;content_based_unbiased;1;5;563;Shrimp tempura with fried rice and squash;E;1;1.4
1;668dc7b684452eaca13eb60d;multistakeholder;1;1;380;Grilled Shrimp tempura bowl with squash;D;2;1.4
1;668dc7b684452eaca13eb60d;multistakeholder;1;2;578;Shrimp tempura over butter rice;E;1;1.4
1;668dc7b684452eaca13eb60d;multistakeholder;1;3;470;Shrimp with loaded fries & vegetables;D;2;1.4
1;668dc7b684452eaca13eb60d;multistakeholder;1;4;564;Shrimp tempura and fried peppers butter rice mix;E;1;1.4
1;668dc7b684452eaca13eb60d;multistakeholder;1;5;563;Shrimp tempura with fried rice and squash;E;1;1.4
1;668dc7b684452eaca13eb60d;content_based_unbiased;2;1;309;Calamari in tahini sauce over udon noodles;C;3;2.2
1;668dc7b684452eaca13eb60d;content_based_unbiased;2;2;399;Grilled Shrimp tempura with eggplant & cheesy potatoes;D;2;2.2
1;668dc7b684452eaca13eb60d;content_based_unbiased;2;3;518;Grilled Shrimp bowl with mushrooms;E;1;2.2
1;668dc7b684452eaca13eb60d;content_based_unbiased;2;4;339;Shrimp tempura with loaded fries, mushrooms, bell peppers & broccoli;C;3;2.2
1;668dc7b684452eaca13eb60d;content_based_unbiased;2;5;395;Shrimp with fried rice, sweet corn & bell peppers;D;2;2.2
1;668dc7b684452eaca13eb60d;content_based_unbiased;3;1;467;Shrimp with loaded fries and fried eggplant;D;2;2.4
1;668dc7b684452eaca13eb60d;content_based_unbiased;3;2;378;Crispy Shrimp over creamy pasta;D;2;2.4
1;668dc7b684452eaca13eb60d;content_based_unbiased;3;3;439;Shrimp tempura & butter rice mix;D;2;2.4
1;668dc7b684452eaca13eb60d;content_based_unbiased;3;4;262;Calamari with potatoes, carrots & broccoli;C;3;2.4
1;668dc7b684452eaca13eb60d;content_based_unbiased;3;5;320;Shrimp tempura with couscous and bell peppers;C;3;2.4
1;66a641d8eae42f430895d856;content_based_unbiased;1;1;470;Shrimp with loaded fries & vegetables;D;2;2.0
1;66a641d8eae42f430895d856;content_based_unbiased;1;2;380;Grilled Shrimp tempura bowl with squash;D;2;2.0
1;66a641d8eae42f430895d856;content_based_unbiased;1;3;459;Shrimp loaded fries plate;D;2;2.0
1;66a641d8eae42f430895d856;content_based_unbiased;1;4;407;Tuna with loaded fries, zucchini & fried peppers;D;2;2.0
1;66a641d8eae42f430895d856;content_based_unbiased;1;5;415;Tuna with loaded fries, fried peppers & cauliflower;D;2;2.0
1;66a641d8eae42f430895d856;multistakeholder;1;1;470;Shrimp with loaded fries & vegetables;D;2;2.0
1;66a641d8eae42f430895d856;multistakeholder;1;2;380;Grilled Shrimp tempura bowl with squash;D;2;2.0
1;66a641d8eae42f430895d856;multistakeholder;1;3;459;Shrimp loaded fries plate;D;2;2.0
1;66a641d8eae42f430895d856;multistakeholder;1;4;407;Tuna with loaded fries, zucchini & fried peppers;D;2;2.0
1;66a641d8eae42f430895d856;multistakeholder;1;5;415;Tuna with loaded fries, fried peppers & cauliflower;D;2;2.0
1;66a641d8eae42f430895d856;content_based_unbiased;2;1;399;Grilled Shrimp tempura with eggplant & cheesy potatoes;D;2;2.0
1;66a641d8eae42f430895d856;content_based_unbiased;2;2;395;Shrimp with fried rice, sweet corn & bell peppers;D;2;2.0
1;66a641d8eae42f430895d856;content_based_unbiased;2;3;457;Hake in cheese sauce over buttery mashed potatoes;D;2;2.0
1;66a641d8eae42f430895d856;content_based_unbiased;2;4;452;Grilled Cod bowl with cabbage;D;2;2.0
1;66a641d8eae42f430895d856;content_based_unbiased;2;5;429;Tuna in four cheese sauce over loaded fries;D;2;2.0
1;66a641d8eae42f430895d856;content_based_unbiased;3;1;467;Shrimp with loaded fries and fried eggplant;D;2;2.0
1;66a641d8eae42f430895d856;content_based_unbiased;3;2;439;Shrimp tempura & butter rice mix;D;2;2.0
1;66a641d8eae42f430895d856;content_based_unbiased;3;3;388;Calamari in cream sauce over creamy pasta;D;2;2.0
1;66a641d8eae42f430895d856;content_based_unbiased;3;4;378;Crispy Shrimp over creamy pasta;D;2;2.0
1;66a641d8eae42f430895d856;content_based_unbiased;3;5;455;Shrimp and buttered corn cheesy potatoes mix;D;2;2.0
1;66b10f84b7369dab5337366c;content_based_unbiased;1;1;597;Shrimp in ranch sauce over loaded fries;E;1;1.2
1;66b10f84b7369dab5337366c;content_based_unbiased;1;2;470;Shrimp with loaded fries & vegetables;D;2;1.2
1;66b10f84b7369dab5337366c;content_based_unbiased;1;3;564;Shrimp tempura and fried peppers butter rice mix;E;1;1.2
1;66b10f84b7369dab5337366c;content_based_unbiased;1;4;578;Shrimp tempura over butter rice;E;1;1.2
1;66b10f84b7369dab5337366c;content_based_unbiased;1;5;563;Shrimp tempura with fried rice and squash;E;1;1.2
1;66b10f84b7369dab5337366c;multistakeholder;1;1;597;Shrimp in ranch sauce over loaded fries;E;1;1.2
1;66b10f84b7369dab5337366c;multistakeholder;1;2;470;Shrimp with loaded fries & vegetables;D;2;1.2
1;66b10f84b7369dab5337366c;multistakeholder;1;3;564;Shrimp tempura and fried peppers butter rice mix;E;1;1.2
1;66b10f84b7369dab5337366c;multistakeholder;1;4;578;Shrimp tempura over butter rice;E;1;1.2
1;66b10f84b7369dab5337366c;multistakeholder;1;5;563;Shrimp tempura with fried rice and squash;E;1;1.2
1;66b10f84b7369dab5337366c;content_based_unbiased;2;1;582;Shrimp and asparagus cheesy potatoes mix;E;1;1.4
1;66b10f84b7369dab5337366c;content_based_unbiased;2;2;510;Shrimp and zucchini cheesy potatoes mix;E;1;1.4
1;66b10f84b7369dab5337366c;content_based_unbiased;2;3;309;Calamari in tahini sauce over udon noodles;C;3;1.4
1;66b10f84b7369dab5337366c;content_based_unbiased;2;4;518;Grilled Shrimp bowl with mushrooms;E;1;1.4
1;66b10f84b7369dab5337366c;content_based_unbiased;2;5;520;Creamy calamari with pasta & vegetables;E;1;1.4
1;66b10f84b7369dab5337366c;content_based_unbiased;3;1;496;Shrimp tempura cheesy potatoes plate ;E;1;2.2
1;66b10f84b7369dab5337366c;content_based_unbiased;3;2;320;Shrimp tempura with couscous and bell peppers;C;3;2.2
1;66b10f84b7369dab5337366c;content_based_unbiased;3;3;439;Shrimp tempura & butter rice mix;D;2;2.2
1;66b10f84b7369dab5337366c;content_based_unbiased;3;4;262;Calamari with potatoes, carrots & broccoli;C;3;2.2
1;66b10f84b7369dab5337366c;content_based_unbiased;3;5;378;Crispy Shrimp over creamy pasta;D;2;2.2
1;66c20b634a3b292d25596fbc;content_based_unbiased;1;1;294;Duck brown rice plate with bell peppers;C;3;2.4
1;66c20b634a3b292d25596fbc;content_based_unbiased;1;2;141;Turkey with pasta, bell peppers & kale;B;4;2.4
1;66c20b634a3b292d25596fbc;content_based_unbiased;1;3;377;Smoked turkey bowl with cabbage;D;2;2.4
1;66c20b634a3b292d25596fbc;content_based_unbiased;1;4;373;Duck with loaded fries and bell peppers;D;2;2.4
1;66c20b634a3b292d25596fbc;content_based_unbiased;1;5;527;Seitan in bbq sauce over mac and cheese;E;1;2.4
1;66c20b634a3b292d25596fbc;multistakeholder;1;1;294;Duck brown rice plate with bell peppers;C;3;2.4
1;66c20b634a3b292d25596fbc;multistakeholder;1;2;141;Turkey with pasta, bell peppers & kale;B;4;2.4
1;66c20b634a3b292d25596fbc;multistakeholder;1;3;377;Smoked turkey bowl with cabbage;D;2;2.4
1;66c20b634a3b292d25596fbc;multistakeholder;1;4;373;Duck with loaded fries and bell peppers;D;2;2.4
1;66c20b634a3b292d25596fbc;multistakeholder;1;5;527;Seitan in bbq sauce over mac and cheese;E;1;2.4
1;66c20b634a3b292d25596fbc;content_based_unbiased;2;1;433;Mediterranean Smoked turkey with fried onions & garlic butter noodles;D;2;2.2
1;66c20b634a3b292d25596fbc;content_based_unbiased;2;2;374;Smoked turkey over loaded fries;D;2;2.2
1;66c20b634a3b292d25596fbc;content_based_unbiased;2;3;397;Turkey with loaded fries, leeks & creamed spinach;D;2;2.2
1;66c20b634a3b292d25596fbc;content_based_unbiased;2;4;300;Sesame Smoked turkey over bulgur;C;3;2.2
1;66c20b634a3b292d25596fbc;content_based_unbiased;2;5;400;Lentils with buttery mashed potatoes, fried peppers & fried eggplant;D;2;2.2
1;66c20b634a3b292d25596fbc;content_based_unbiased;3;1;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;2.0
1;66c20b634a3b292d25596fbc;content_based_unbiased;3;2;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;2.0
1;66c20b634a3b292d25596fbc;content_based_unbiased;3;3;341;Buttery Turkey with bell peppers & bulgur;C;3;2.0
1;66c20b634a3b292d25596fbc;content_based_unbiased;3;4;560;Cheesy crispy tempeh bowl;E;1;2.0
1;66c20b634a3b292d25596fbc;content_based_unbiased;3;5;435;Lentils with garlic butter noodles, leeks, fried eggplant & tomatoes;D;2;2.0
1;66cc6eb364154a51d4d44eb1;content_based_unbiased;1;1;294;Duck brown rice plate with bell peppers;C;3;3.0
1;66cc6eb364154a51d4d44eb1;content_based_unbiased;1;2;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;3.0
1;66cc6eb364154a51d4d44eb1;content_based_unbiased;1;3;354;Chicken and bell peppers sweet potatoes mix;C;3;3.0
1;66cc6eb364154a51d4d44eb1;content_based_unbiased;1;4;345;Smoked turkey fried rice plate with peas;C;3;3.0
1;66cc6eb364154a51d4d44eb1;content_based_unbiased;1;5;247;Chicken in soy sauce over creamy pasta;C;3;3.0
1;66cc6eb364154a51d4d44eb1;multistakeholder;1;1;294;Duck brown rice plate with bell peppers;C;3;3.0
1;66cc6eb364154a51d4d44eb1;multistakeholder;1;2;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;3.0
1;66cc6eb364154a51d4d44eb1;multistakeholder;1;3;354;Chicken and bell peppers sweet potatoes mix;C;3;3.0
1;66cc6eb364154a51d4d44eb1;multistakeholder;1;4;345;Smoked turkey fried rice plate with peas;C;3;3.0
1;66cc6eb364154a51d4d44eb1;multistakeholder;1;5;247;Chicken in soy sauce over creamy pasta;C;3;3.0
1;66cc6eb364154a51d4d44eb1;content_based_unbiased;2;1;300;Sesame Smoked turkey over bulgur;C;3;2.6
1;66cc6eb364154a51d4d44eb1;content_based_unbiased;2;2;311;Smoked turkey and asparagus loaded fries mix;C;3;2.6
1;66cc6eb364154a51d4d44eb1;content_based_unbiased;2;3;279;Duck brown rice plate with mushrooms;C;3;2.6
1;66cc6eb364154a51d4d44eb1;content_based_unbiased;2;4;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;2.6
1;66cc6eb364154a51d4d44eb1;content_based_unbiased;2;5;540;Duck in spicy mayo over fried rice;E;1;2.6
1;66cc6eb364154a51d4d44eb1;content_based_unbiased;3;1;341;Buttery Turkey with bell peppers & bulgur;C;3;2.6
1;66cc6eb364154a51d4d44eb1;content_based_unbiased;3;2;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;2.6
1;66cc6eb364154a51d4d44eb1;content_based_unbiased;3;3;303;Duck with potatoes and zucchini;C;3;2.6
1;66cc6eb364154a51d4d44eb1;content_based_unbiased;3;4;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;2.6
1;66cc6eb364154a51d4d44eb1;content_based_unbiased;3;5;113;Smoked turkey udon bowl with vegetables;A;5;2.6
1,00E+00;66e42249ff3f1be588b9bf04;content_based_unbiased;1;1;287;Seared tuna with butter rice and cabbage;C;3;2.8
1,00E+00;66e42249ff3f1be588b9bf04;content_based_unbiased;1;2;352;Tuna in four cheese sauce over pasta;C;3;2.8
1,00E+00;66e42249ff3f1be588b9bf04;content_based_unbiased;1;3;261;Zesty Salmon over quinoa;C;3;2.8
1,00E+00;66e42249ff3f1be588b9bf04;content_based_unbiased;1;4;324;Cheesy trout with quinoa, asparagus & broccoli;C;3;2.8
1,00E+00;66e42249ff3f1be588b9bf04;content_based_unbiased;1;5;478;Seared tuna and spinach buttery mashed potatoes mix;D;2;2.8
1,00E+00;66e42249ff3f1be588b9bf04;multistakeholder;1;1;287;Seared tuna with butter rice and cabbage;C;3;2.8
1,00E+00;66e42249ff3f1be588b9bf04;multistakeholder;1;2;352;Tuna in four cheese sauce over pasta;C;3;2.8
1,00E+00;66e42249ff3f1be588b9bf04;multistakeholder;1;3;261;Zesty Salmon over quinoa;C;3;2.8
1,00E+00;66e42249ff3f1be588b9bf04;multistakeholder;1;4;324;Cheesy trout with quinoa, asparagus & broccoli;C;3;2.8
1,00E+00;66e42249ff3f1be588b9bf04;multistakeholder;1;5;478;Seared tuna and spinach buttery mashed potatoes mix;D;2;2.8
1,00E+00;66e42249ff3f1be588b9bf04;content_based_unbiased;2;1;319;Hake with gnocchi, tomatoes, fried eggplant & cauliflower;C;3;3.0
1,00E+00;66e42249ff3f1be588b9bf04;content_based_unbiased;2;2;329;Tuna with rice, cauliflower, kale & celery;C;3;3.0
1,00E+00;66e42249ff3f1be588b9bf04;content_based_unbiased;2;3;288;Mackerel and buttered corn creamy pasta mix;C;3;3.0
1,00E+00;66e42249ff3f1be588b9bf04;content_based_unbiased;2;4;278;Crispy Hake over garlic butter noodles;C;3;3.0
1,00E+00;66e42249ff3f1be588b9bf04;content_based_unbiased;2;5;344;Whitefish with sweet potatoes and asparagus;C;3;3.0
1,00E+00;66e42249ff3f1be588b9bf04;content_based_unbiased;3;1;425;Cod with fried rice, roasted garlic & creamed spinach;D;2;2.8
1,00E+00;66e42249ff3f1be588b9bf04;content_based_unbiased;3;2;315;Salmon and cauliflower creamy pasta mix;C;3;2.8
1,00E+00;66e42249ff3f1be588b9bf04;content_based_unbiased;3;3;265;Anchovies with butter rice and roasted garlic;C;3;2.8
1,00E+00;66e42249ff3f1be588b9bf04;content_based_unbiased;3;4;248;Zesty Cod with caramelized onions & butter rice;C;3;2.8
1,00E+00;66e42249ff3f1be588b9bf04;content_based_unbiased;3;5;285;Grilled Salmon over udon noodles;C;3;2.8
1;6719280d44c996e04f9a5475;content_based_unbiased;1;1;589;Creamy smoked turkey bowl with cabbage;E;1;1.6
1;6719280d44c996e04f9a5475;content_based_unbiased;1;2;373;Duck with loaded fries and bell peppers;D;2;1.6
1;6719280d44c996e04f9a5475;content_based_unbiased;1;3;377;Smoked turkey bowl with cabbage;D;2;1.6
1;6719280d44c996e04f9a5475;content_based_unbiased;1;4;375;Duck and buttered corn mac and cheese mix;D;2;1.6
1;6719280d44c996e04f9a5475;content_based_unbiased;1;5;552;Creamy chicken with butter rice & vegetables;E;1;1.6
1;6719280d44c996e04f9a5475;multistakeholder;1;1;589;Creamy smoked turkey bowl with cabbage;E;1;1.6
1;6719280d44c996e04f9a5475;multistakeholder;1;2;373;Duck with loaded fries and bell peppers;D;2;1.6
1;6719280d44c996e04f9a5475;multistakeholder;1;3;377;Smoked turkey bowl with cabbage;D;2;1.6
1;6719280d44c996e04f9a5475;multistakeholder;1;4;375;Duck and buttered corn mac and cheese mix;D;2;1.6
1;6719280d44c996e04f9a5475;multistakeholder;1;5;552;Creamy chicken with butter rice & vegetables;E;1;1.6
1;6719280d44c996e04f9a5475;content_based_unbiased;2;1;540;Duck in spicy mayo over fried rice;E;1;1.2
1;6719280d44c996e04f9a5475;content_based_unbiased;2;2;569;Smoked turkey in cheese sauce over garlic butter noodles;E;1;1.2
1;6719280d44c996e04f9a5475;content_based_unbiased;2;3;580;Buttery duck bowl with vegetables;E;1;1.2
1;6719280d44c996e04f9a5475;content_based_unbiased;2;4;585;Chicken bowl with fried rice, tomatoes, asparagus & fried peppers;E;1;1.2
1;6719280d44c996e04f9a5475;content_based_unbiased;2;5;374;Smoked turkey over loaded fries;D;2;1.2
1;6719280d44c996e04f9a5475;content_based_unbiased;3;1;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;1.6
1;6719280d44c996e04f9a5475;content_based_unbiased;3;2;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;1.6
1;6719280d44c996e04f9a5475;content_based_unbiased;3;3;390;Roasted Duck bowl with fried peppers;D;2;1.6
1;6719280d44c996e04f9a5475;content_based_unbiased;3;4;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;1.6
